city,ym_str,gmv,d_gmv,impression,ctr,cvr,arpu,contrib_impression,contrib_ctr,contrib_cvr,contrib_arpu
上海,2026-01,42101.75,0.06868287135088558,13,0.9230769230769231,1.0833333333333333,2105.0875,2.4322524870826054,1.7563037976725384,2.8802777088230918,-4.193069784700177
上海,2026-02,53270.03,0.23528457657712742,28,0.7142857142857143,0.6,2663.5015,3.2609666297533835,-1.0898696917501418,-2.5112922403812457,1.0
上海,2026-03,18871.01,-1.0377470020370705,25,0.92,0.7391304347826086,2695.8585714285714,-0.1092064685174151,0.2438847109992624,0.20095914657781627,0.011635902043469367
上海,2026-04,47191.69,0.916590935708772,21,0.9047619047619048,0.631578947368421,2621.7605555555556,-0.19021941015591143,-0.0182217049801136,-0.1715612181827968,-0.030406882772114126
上海,2026-05,42913.76,-0.09502529734247389,15,1.1333333333333333,0.23529411764705882,2860.9173333333333,-3.540870126494394,2.3703856531928893,-10.390776784410528,0.9186633653653594
上海,2026-06,47152.53,0.09419514574974386,21,0.7619047619047619,0.8125,2357.6265,3.5720761823029283,-4.215682828206969,13.15651256011195,-2.054107195885558
上海,2026-07,63749.87,0.30157947864428536,19,0.7368421052631579,1.2142857142857142,2771.7334782608696,-0.3318642866779133,-0.11090918459671495,1.3323034479183569,0.5365668015494931
上海,2026-08,44389.45,-0.3619653162295524,23,0.5652173913043478,1.0,2611.1441176470585,0.5278274690869701,-0.7325652404449409,-0.5363939740508918,-0.16488995403849385
上海,2026-09,61680.23,0.32896162958038033,20,0.85,0.8823529411764706,2803.646818181818,-0.42485788556384996,1.2403450502428242,-0.38047945930248067,0.21623348707573326
上海,2026-10,27632.24,-0.8029802512230599,19,0.42105263157894735,1.0,2302.686666666667,-0.0638786499536236,-0.8748390846709481,0.15587325188055834,-0.2451423274145546
上海,2026-11,26595.13,-0.03825509062933641,24,0.7916666666666666,0.47368421052631576,2659.513,6.106765069388045,16.50453772081553,-19.532417504121927,3.7659423568098744
上海,2026-12,27756.3,0.04273472513353305,23,0.7391304347826086,0.5294117647058824,1982.5928571428572,-0.9959023788221452,-1.60679682569311,2.6026992045152526,-6.873508851872554
北京,2025-02,65966.34,0.06494291009854436,26,0.6923076923076923,0.7222222222222222,2638.6535999999996,-0.581130841312467,-1.7925028562435883,-1.7571326353294854,0.9999999999999727
北京,2025-03,41736.69,-0.45776401385882437,25,0.44,1.3636363636363635,2196.6678947368423,-0.08567889123188557,-0.990151602620948,1.3884388232721174,-0.4004840105530911
北京,2025-04,79501.93,0.6444007000218033,26,0.6923076923076923,0.9444444444444444,2650.0643333333333,0.06086385870151063,0.7033756666142308,-0.5700076708969436,0.2911888480564015
北京,2025-05,33860.15,-0.8535424913940872,20,1.1,0.7272727272727273,2821.679166666667,-0.30738278072011727,0.5424861264649746,-0.30613041519680345,0.07351507524550004
北京,2025-06,61809.84,0.6018237683888472,29,0.6551724137931034,0.8947368421052632,2809.538181818182,0.617395948696414,-0.8609946264029292,0.3443335190351224,-0.007164946630492642
北京,2025-07,52906.8,-0.15553070006336434,27,1.0740740740740742,0.5172413793103449,2404.8545454545456,-0.4594524679245456,3.178252361757459,-3.523548685569937,-0.9999999999999943
北京,2025-08,26456.45,-0.6930318901176786,20,0.75,0.8,2939.605555555556,-0.4330314329393698,-0.5182171867631413,0.629266969945644,0.2897211351563107
北京,2025-09,24685.92,-0.0692669442956344,17,0.8235294117647058,0.7142857142857143,1645.7279999999998,-2.3462696550339603,1.350226416970987,-1.6361149818203515,-8.37473883048406
北京,2025-10,52918.52,0.7625203315001716,26,0.8076923076923077,0.42857142857142855,2939.9177777777777,0.5572090033709093,-0.025465663084548402,-0.6699173814303413,0.7608961371098694
北京,2025-11,64402.32,0.19639628519272456,20,0.9,0.7777777777777778,2576.0928,-1.335892194753236,0.5509960869883169,3.034596257874513,-0.6726592697498064
北京,2025-12,54982.13,-0.15814143395898306,25,0.84,0.42857142857142855,2618.1966666666667,1.4110378648272923,-0.43627321290665744,-3.7686735043826465,0.10251553169804406
北京,2026-01,61103.04,0.10555339609348735,21,0.7619047619047619,0.4375,2656.6539130434785,-1.6518027235272932,-0.9244641285860505,0.19534461197698944,0.1381444693152705
北京,2026-02,52444.34,-0.1528092027187249,31,0.4838709677419355,1.4666666666666666,2913.5744444444445,2.54869968452495,-2.9710467682694204,7.916217112049257,0.6041079573210051
北京,2026-03,39963.95,-0.27177461897795396,15,0.8666666666666667,1.2307692307692308,2350.820588235294,-2.6710993326489527,2.1445569933428614,-0.6452143623172023,-0.7896845038182658
北京,2026-04,45849.33,0.13738278798368064,25,0.48,0.9166666666666666,2413.1226315789477,3.718265084463639,-4.300890527201376,-2.144742773766356,0.19039614246701478
北京,2026-05,26205.72,-0.5593828781783952,19,0.8947368421052632,0.9411764705882353,2911.746666666667,-0.49060644579514373,1.113268861567433,0.04717118846955456,0.3357834695682692
北京,2026-06,47842.33,0.6019331049204908,25,0.52,0.8461538461538461,2392.1165,0.4559258220861778,-0.9015965858334453,-0.1768127753345442,-0.32657215509561793
北京,2026-07,37327.89,-0.24817004404456888,22,1.0909090909090908,0.5416666666666666,2666.277857142857,-0.5151039562491551,2.985605483727232,-1.7973578960365437,0.4372199727485054
北京,2026-08,64954.05,0.5539393284055905,21,0.9523809523809523,0.6,3247.7025000000003,-0.08398034450594456,-0.24515598404962652,0.1846390820720538,0.35611189592666764
北京,2026-09,51923.770000000004,-0.22390341536071823,28,0.6428571428571429,0.5555555555555556,2884.653888888889,1.2848489693125598,-1.755411311955194,-0.34372428402729194,-0.5294376573573678
北京,2026-10,47402.41,-0.09110361017967428,29,0.896551724137931,0.5769230769230769,2633.4672222222225,0.3851803429311236,3.65115564199957,0.4142572166834609,-1.0
北京,2026-11,42329.04,-0.11319969596581814,29,0.6896551724137931,0.8,2489.9435294117648,0.0,-2.3177117414406725,2.887841551303938,-0.495065659388273
北京,2026-12,50859.74,0.18359827258398909,17,1.0,0.9411764705882353,2311.8063636363636,-2.9089733711189245,2.0237856881932648,0.8851876829256591,-0.40431119352799516
南京,2025-02,58014.09,0.33739850952880346,15,0.7333333333333333,0.5454545454545454,2417.25375,-0.19128276893606572,0.47376824860647404,-2.078983645642805,-0.39302224512527617
南京,2025-03,39167.229999999996,-0.39284548428654276,17,0.6470588235294118,0.5454545454545454,1958.3614999999998,0.3186065462387031,-0.31860654623870255,0.0,-0.535894991576464
南京,2025-04,53435.95,0.3106433126369552,19,0.9473684210526315,0.6666666666666666,2671.7974999999997,0.35804934658359133,1.2272945673648947,0.6459842761742384,1.0
南京,2025-05,48998.78,-0.08668834058686414,20,0.65,0.7692307692307693,2722.1544444444444,0.5916977305172115,-4.3456327837386475,1.650750754621752,0.21539430729155218
南京,2025-06,40713.47,-0.18523640391657104,22,0.8636363636363636,0.5263157894736842,2035.6735,0.5145326609085552,1.534144670766611,-2.0486773316751647,-1.5687894681073564
南京,2025-07,64451.71,0.4593572653038116,20,1.05,0.8095238095238095,3069.1290476190475,-0.20748595266320338,0.425363117381146,0.9372765492681006,0.8937860183028475
南京,2025-08,17959.16,-1.2778159700497866,19,1.0,0.3157894736842105,2244.895,-0.0401413784064321,-0.03818246548251473,-0.7367026538528085,-0.24474187311496248
南京,2025-09,86841.67,1.5759862844154746,15,1.1333333333333333,0.4117647058823529,2713.8021875,-0.14999418484908048,0.07941892908060959,0.1683874520747555,0.12036394299328537
南京,2025-10,37463.68,-0.8407146452828567,19,0.8421052631578947,0.625,2341.48,0.281175996386619,-0.3532868156242666,0.4963629075532135,-0.1755262211154446
南京,2025-11,15611.810000000001,-0.8753442511927894,23,0.782608695652174,0.6666666666666666,2601.9683333333337,0.21826297082818294,-0.08370672567561983,0.07372930255682562,0.12050687678041812
南京,2025-12,49081.4,1.1454524651744933,25,0.64,0.625,2887.141176470588,0.0727936003231255,-0.17562024676841562,-0.05634325570004305,0.09079258503362593
南京,2026-01,36636.45,-0.2924364978276266,19,0.8421052631578947,0.5625,2289.778125,-0.9384493650430871,0.9384493650430867,-0.3602851095554078,-0.7926913286584047
南京,2026-02,35829.49,-0.022272349132295588,23,0.7391304347826086,0.8235294117647058,2985.790833333333,8.578135859305181,-5.8561678506173385,17.115757668769696,11.91655724068342
南京,2026-03,37409.14,0.043143762256729445,17,0.8823529411764706,0.8666666666666667,2672.0814285714287,-7.006363285477835,4.1052916958187,1.1833731721512248,-2.572954043969915
南京,2026-04,50454.32,0.29915331287954494,10,0.9,0.6666666666666666,2803.0177777777776,-1.7737669222330472,0.0661955808062649,-0.8770227611456638,0.15991427318038756
南京,2026-05,57510.71,0.13090281885885524,17,1.1176470588235294,0.5263157894736842,2875.5355,4.053604465418848,1.654556812879505,-1.8058341304255212,0.19512416480939948
南京,2026-06,47423.23,-0.1928589982913831,23,0.6956521739130435,0.625,1975.9679166666667,1.5673672193206625,-2.4584340528578643,0.8910668335372012,-1.9453619401179945
南京,2026-07,47675.85,0.005312787341328118,15,1.0,0.5333333333333333,2270.2785714285715,-80.45569817972141,68.30792771740182,-29.853449797030596,26.133961524449234
南京,2026-08,35611.46,-0.29175748421001124,20,0.8,0.375,2374.097333333333,0.9860315091170141,-0.7648254574117035,-1.2072375608223251,0.15326000130648024
南京,2026-09,61143.26,0.5405521391214236,18,0.7222222222222222,0.6923076923076923,2779.239090909091,-0.19491277165061652,-0.18921181088406258,1.134218937479198,0.29147953631522966
南京,2026-10,48021.12,-0.24157872115354806,25,0.56,0.7857142857142857,3693.932307692308,1.3598220298684254,-1.0530567162685625,0.5238984737732165,1.1777294514378684
南京,2026-11,48365.88,0.0071536923084121185,15,0.5333333333333333,1.0,2845.0517647058823,-71.40726798737263,-6.820277147237543,33.71155012262724,-36.500073392760136
南京,2026-12,23319.96,-0.7294849602297351,22,0.7272727272727273,0.25,2591.1066666666666,0.5250173384458688,0.425169736475668,-1.9003741498430728,-0.12816740386298503
广州,2025-02,32115.1,0.0320448745997588,19,0.5263157894736842,0.7,2293.9357142857143,-8.564141664758644,-7.994770101623008,-2.758973422374338,-6.525760666222162
广州,2025-03,63267.63,0.6780474994314094,28,0.7142857142857143,0.7,2636.15125,0.5718854967151007,0.4503838592536156,0.0,0.20507560136321604
广州,2025-04,40927.909999999996,-0.43556159753562973,22,0.8181818181818182,0.5555555555555556,2407.5241176470586,-0.5536807151534067,0.3117849276139478,-0.5306062845553806,-0.20828537629853502
广州,2025-05,20973.79,-0.6685386634446449,19,0.6842105263157895,1.0769230769230769,3495.6316666666667,-0.2192894475788454,-0.2674773143581378,0.9900618666472171,0.5578064991216387
广州,2025-06,39756.25,0.6394934984791885,31,0.6774193548387096,0.9523809523809523,2839.7321428571427,0.7655249451056582,-0.0155985089458173,-0.19218043125602388,-0.3249514848895336
广州,2025-07,54331.369999999995,0.3123347150714668,23,0.43478260869565216,0.8,2587.208095238095,-0.9556830353862426,-1.4197728743406381,-0.5582260912139818,-0.29817496596684445
广州,2025-08,56928.7,0.04669783112522197,19,0.7894736842105263,0.7333333333333333,2277.1479999999997,-4.091308571706204,12.774048183764299,-1.8632851867639348,-2.7336506416591915
广州,2025-09,60349.49,0.05835288916194159,27,0.5555555555555556,0.6666666666666666,2321.1342307692307,6.021944960817373,-6.021944960817367,-1.6333412307969697,0.32787024401765397
广州,2025-10,50483.65,-0.17850297532088355,24,0.9166666666666666,0.5454545454545454,2969.6264705882354,-0.6598379407662658,2.8054170358352684,-1.1241868383505547,1.380258330156564
广州,2025-11,42708.63,-0.16724851394082307,19,0.6842105263157895,1.0,2247.822631578947,-1.3968127170574716,-1.7487643855464114,3.624162566758485,-1.665032127876357
广州,2025-12,33429.909999999996,-0.24494999930615968,18,0.7777777777777778,0.7142857142857143,1966.4652941176469,-0.22072758286762784,0.5232708462423517,-1.3736364056921706,-0.5459251462531892
广州,2026-01,69081.15,0.7258308922695438,28,0.9642857142857143,0.37037037037037035,2763.2459999999996,0.6087268494421711,0.2961389304303802,-0.9048657798725513,0.4686606964246355
广州,2026-02,33143.7,-0.7344292471831686,22,0.7272727272727273,1.0625,2367.407142857143,-0.32836662992635596,-0.3840888527105549,1.4349597307960678,-0.21051823919488735
广州,2026-03,28860.15,-0.13839090248470143,26,0.7307692307692307,0.631578947368421,2405.0125000000003,1.2071175320330991,0.034656701975212104,-3.758606540284513,0.11387870921861858
广州,2026-04,28259.7,-0.021024989348633838,26,0.7692307692307693,0.6,2569.0636363636363,0.0,2.439634738311227,-2.439634738311222,3.1384742482775123
广州,2026-05,40301.57,0.354953664521398,27,0.48148148148148145,0.7692307692307693,2518.848125,0.10632466080814854,-1.3199560700606796,0.6999825164039728,-0.05561228659698436
广州,2026-06,62404.46,0.43724632117000795,23,0.6086956521739131,0.6428571428571429,2400.1715384615386,-0.36671011810030946,0.5361980441631743,-0.4104516816318007,-0.11037598780145769
广州,2026-07,45427.43,-0.31752063955714505,19,0.6842105263157895,0.6923076923076923,2839.214375,-0.6017096621787469,0.36831389849836826,0.2333957636803776,0.5290590761559729
广州,2026-08,45582.49,0.0034075439257179596,25,0.8,0.5,2399.0784210526313,80.53802142666063,45.88233454914373,-95.500573882129,-49.432293955081214
广州,2026-09,17293.53,-0.9691912084354506,20,0.4,0.75,2470.5042857142857,-0.23023687108597143,-0.7151810442842145,0.418354092132862,0.03027021027464277
广州,2026-10,74780.67,1.4642269860103916,25,0.6,0.5333333333333333,2578.6437931034484,0.1523968301678508,0.2769141068851238,-0.23283725148347578,0.029258650119515894
广州,2026-11,46708.16,-0.47064054737871786,15,0.7333333333333333,0.9090909090909091,2594.897777777778,-1.0853837957887131,0.42637783034166454,1.1331333064868963,0.013351005871863764
广州,2026-12,61360.4,0.27284579419759325,13,0.9230769230769231,0.5,3068.02,-0.5244751675997636,0.8433782947141834,-2.191116790030747,0.6138459236006271
成都,2025-02,54269.66,0.2679312309888946,21,0.6190476190476191,1.0769230769230769,3014.981111111111,-0.17362670063954302,-0.36046872045977923,1.1094321567919503,0.78666759515497
成都,2025-03,39102.41,-0.3277812211637574,23,0.7391304347826086,0.6470588235294118,2606.8273333333336,0.2775381026488938,0.5408858010824802,-1.5541648225084297,-0.4437705853110203
成都,2025-04,37828.74,-0.03311497072952818,16,0.75,0.75,2225.22,-10.958955593029424,0.44085195002558825,4.4582856500736545,-4.779654343538351
成都,2025-05,25506.1,-0.3941514919478202,24,0.7083333333333334,0.9411764705882353,1962.0076923076922,1.0287037253225524,-0.14501635794268541,0.5760664497634455,-0.31938863083082264
成都,2025-06,63164.48,0.9068244785977821,18,0.3888888888888889,1.5714285714285714,2871.1127272727276,-0.3172411853026095,-0.6612317341458547,0.5652800047393269,0.41985124099178067
成都,2025-07,41397.78,-0.42251486163583785,20,0.55,1.1818181818181819,2299.8766666666666,0.24936523001795785,0.8203844161675523,-0.6743692706493973,-0.5250564804153395
成都,2025-08,30822.38,-0.29498620671189,20,0.85,0.6470588235294118,2201.5985714285716,0.0,1.4757234791083509,-2.04203499084058,-0.14804684909772112
成都,2025-09,63370.98,0.7207649784535946,29,0.6551724137931034,0.7368421052631579,2534.8392000000003,0.5155127781453465,-0.3611966856114668,0.18027571481822402,0.19555123710790553
成都,2025-10,41236.21,-0.42968927408812085,19,0.7894736842105263,0.8666666666666667,2577.263125,-0.9840991533182051,0.433960268502216,0.3776701344358621,0.03862751420900906
成都,2025-11,42585.57,0.03219870963951088,23,0.6956521739130435,0.5625,2365.865,5.933630226233242,-3.929248005326587,-13.42486410487892,-2.6580048385495805
成都,2025-12,39072.979999999996,-0.08608428398435208,16,0.9375,0.8,2298.4105882352937,-4.215699740911308,3.4659865743441944,4.091578361195137,-0.3360180140391446
成都,2026-01,52733.52,0.29982012696835625,22,0.5909090909090909,0.46153846153846156,2028.2123076923076,1.062149277096882,-1.5394382606205803,-1.8345877659418282,-0.41712698964372014
成都,2026-02,51795.37,-0.017950543450963252,22,0.8181818181818182,0.7777777777777778,2158.1404166666666,0.0,18.128832774540058,29.07296157234566,3.459068768151483
成都,2026-03,37723.78,-0.3170100981977857,21,0.6190476190476191,0.38461538461538464,2357.73625,-0.14674616329057366,-0.8797902224102817,-2.221370930295018,0.27902899754060856
成都,2026-04,41277.88,0.09003609843192706,15,0.8666666666666667,0.46153846153846156,2293.2155555555555,-3.737081487106053,3.737081487106053,2.0249828676417074,-0.30817569516780313
成都,2026-05,50011.24,0.1919210168990464,20,0.7,0.9285714285714286,2273.2381818181816,1.498960755314809,-1.1128228880237887,3.6425500832328765,-0.04558999688766105
成都,2026-06,50371.16,0.007171008909070409,18,0.8333333333333334,0.8,2398.626666666667,-14.692565159772535,24.31364810107029,-20.78306986510321,7.487234394040529
成都,2026-07,64814.18,0.25210561750606963,19,0.7894736842105263,0.3333333333333333,2818.0078260869564,0.21446258042613445,-0.21446258042613467,-3.4726268538336815,0.639152117649513
成都,2026-08,47455.64,-0.31172902662718016,25,0.8,0.75,2497.6652631578945,0.8803698797994184,0.042489552202854795,2.6013946310690548,-0.387111175273368
成都,2026-09,50166.59,0.0555538873280792,24,0.6666666666666666,0.5625,2388.885238095238,-0.7348179665479811,-3.2818865710915244,-5.178432802602,-0.8015563513301964
成都,2026-10,54707.87,0.086658307483928,22,0.7272727272727273,0.25,2486.7213636363635,-1.0040742718840565,1.0040742718840583,-9.357789688735004,0.4631788112926218
成都,2026-11,48205.31,-0.126538393800546,27,0.6296296296296297,1.1176470588235294,2537.121578947368,1.618436954153352,-1.139336342903353,11.834510864667331,0.15856910925356119
成都,2026-12,40658.909999999996,-0.17025118079635426,22,0.7272727272727273,1.0,3388.2425,-1.202895696159533,0.8468064077747977,-0.6533031641246988,1.6991432730684515
杭州,2025-02,59588.48,0.5341216474444348,29,0.6896551724137931,0.75,2708.5672727272727,1.1134300783204278,-0.4456515944389298,0.09134653950626048,0.015031316528864585
杭州,2025-03,37479.950000000004,-0.46365614347354445,20,0.8,0.3125,2498.6633333333334,-0.8013774036268845,0.320107923096552,-1.88818534958947,-0.17397351971470715
杭州,2025-04,41314.08,0.09739723863927985,24,0.8333333333333334,0.9,2582.13,1.871937637464246,0.41912886946870587,10.860577865718389,0.33736806054024915
杭州,2025-05,56531.32,0.3135914588841935,25,0.48,0.75,2826.566,0.13017572183089976,-1.7591283265465607,-0.5813983500784196,0.288425928090677
杭州,2025-06,46470.5,-0.19597711817911012,28,0.5,1.0,2445.815789473684,0.5782750882346801,0.20829979999474502,1.4679370485939003,-0.7382689629068208
杭州,2025-07,30331.33,-0.4266365309571718,17,0.6470588235294118,1.0,2166.5235714285714,-1.169593154621537,0.6043296590745582,0.0,-0.28421120229426283
杭州,2025-08,43383.92,0.35790769382757226,25,0.56,0.6428571428571429,2283.3642105263157,1.0775473326309197,-0.40373656807923197,-1.2344879976005745,0.1467586340898776
杭州,2025-09,36410.78,-0.175223980895316,16,1.0625,0.6470588235294118,3034.2316666666666,-2.5469521942606965,3.6549969575910763,0.037179163422190166,1.6225424569766849
杭州,2025-10,52856.46,0.3727150529366323,25,0.68,0.47058823529411764,2516.9742857142855,1.1973948975554136,-1.1973948975554138,-0.854416070962063,-0.5014574365220628
杭州,2025-11,48186.35,-0.0925041516520615,21,0.5238095238095238,0.36363636363636365,3212.423333333333,-1.8848168869282529,-2.821113209001059,-2.7872166243076273,2.6373744379257125
杭州,2025-12,41664.340000000004,-0.1454301788534451,21,0.5238095238095238,0.9090909090909091,2450.843529411765,0.0,0.0,6.3005542528936305,-1.8606407826819547
杭州,2026-01,47900.979999999996,0.13949035642268726,17,0.7058823529411765,1.3333333333333333,2521.1042105263155,-1.5148652500886342,2.138645841242662,2.745653979803111,0.20262849731930338
杭州,2026-02,24214.49,-0.6821847491899931,23,0.782608695652174,0.7222222222222222,2017.8741666666667,0.44310705015298757,0.15125555996047815,-0.898736703824575,-0.32638140925302833
杭州,2026-03,40639.54,0.517790270000754,18,0.5,0.6666666666666666,2257.7522222222224,-0.473401051032937,-0.8652629230099438,-0.15458519078278526,0.21693177411855707
杭州,2026-04,53181.95,0.26897756875436407,22,0.5909090909090909,1.0,2799.0499999999997,0.7460499267335122,0.6210706916446385,1.507430935545572,0.7989898506382443
杭州,2026-05,36628.53,-0.37289160811757327,20,0.95,0.631578947368421,2289.283125,-0.2555975455856163,1.2732917318952468,-1.232348273264302,-0.5391415274959073
杭州,2026-06,42275.91,0.14338997533207198,30,0.6,0.5555555555555556,2348.661666666667,2.827708890870242,-3.2047730555377028,-0.8944442261508093,0.17858249585709748
杭州,2026-07,53900.76,0.24292715772368112,16,0.5625,0.8888888888888888,2566.7028571428573,-2.5876425892957955,-0.2656702599343824,1.9347512795598745,0.36544484662930266
杭州,2026-08,52411.13,-0.02802560464858317,14,0.9285714285714286,0.46153846153846156,2382.324090909091,-4.764621291811215,17.885650605407395,-23.386002221730198,-2.6599112211213365
杭州,2026-09,52574.59,0.003113949822603601,23,0.782608695652174,0.8333333333333334,2767.083684210526,159.42353428765784,-54.918831587426276,189.74882869034056,48.07958783655009
杭州,2026-10,74019.62,0.3420972700221032,20,0.65,0.9230769230769231,2960.7848,-0.40854445393887145,-0.5427124807148376,0.29897592902103515,0.1977812460063504
杭州,2026-11,56021.67,-0.27859161302770374,21,0.7619047619047619,0.625,2948.508947368421,0.1751314895634721,0.570186585599101,-1.3997582961459096,-0.01491346878963596
杭州,2026-12,66120.25,0.16573647378041656,27,0.8148148148148148,0.9090909090909091,3148.5833333333335,1.5163495551007762,0.4050967255800378,2.260778456876307,0.39612894932480347
武汉,2025-02,29252.67,-0.5251651044278844,26,0.5384615384615384,0.42857142857142855,2089.4764285714286,0.23345481460710454,-0.7119984690920848,-0.2935280324750258,-0.22792831303999542
武汉,2025-03,41657.56,0.35351201318327874,22,0.6363636363636364,0.8571428571428571,2192.503157894737,-0.4725556089562271,0.47255560895622756,1.9607457588734962,0.13614915996403484
武汉,2025-04,35525.23,-0.15923971647040425,23,0.5217391304347826,1.3333333333333333,1776.2615,0.2791499731104788,-1.2471916353543855,2.774639154555118,-1.3221137008058177
武汉,2025-05,56135.27,0.45752116545654253,18,1.1666666666666667,0.6190476190476191,2551.603181818182,-0.5357620074000009,1.7589093286326785,-1.676982860340577,0.7916813756381793
武汉,2025-06,46364.25,-0.19123562560607965,19,0.9473684210526315,0.6111111111111112,2727.3088235294117,0.282725674669254,-1.0888028861653414,-0.06747385480614984,0.34822739479093306
武汉,2025-07,38937.39,-0.17457371662298016,18,0.8888888888888888,0.8125,2781.242142857143,-0.3097099741941254,-0.36497942312651893,1.6316151470538995,0.1121720852186996
武汉,2025-08,38831.8,-0.0027154729240006503,18,1.0,0.5555555555555556,2588.786666666667,0.0,43.37477815203408,-139.99303648508166,-26.407313354944407
武汉,2025-09,44906.68,0.14534706015842502,25,0.88,0.5454545454545454,2245.334,2.2601356134343136,-0.8795043489049548,-0.1262436175055519,-0.979276857324907
武汉,2025-10,60166.81,0.29253431263548,19,0.8421052631578947,0.5625,3008.3405,-0.93813557537686,-0.15046742729159018,0.10518991221757162,0.999999999999997
武汉,2025-11,31964.98,-0.6324799428393053,20,0.75,0.7333333333333333,2458.8446153846153,0.08109868932331143,-0.18313911268890798,0.41931640616009874,-0.31889869240975244
武汉,2025-12,44318.69,0.32676555570630406,30,0.8666666666666667,0.46153846153846156,2215.9345000000003,1.2408440884528096,0.4424616557231534,-1.4170249949655542,-0.31832412740478855
武汉,2026-01,36310.63,-0.19929594837260822,19,0.7368421052631579,1.0,3025.8858333333333,-2.2918599511202773,-0.8142704718066056,3.8796066580736923,1.5631510722482895
武汉,2026-02,25199.91,-0.365270112785419,24,0.9166666666666666,0.7727272727272727,2519.991,0.6395673858998272,0.5978323025016711,-0.7058587611671466,-0.5008582678620073
武汉,2026-03,38039.2,0.4117767838794002,27,0.8148148148148148,0.5,2926.0923076923073,0.28603612507420834,-0.28603612507420856,-1.0571700209921013,0.36284833254627885
武汉,2026-04,61030.32,0.4727535829037848,18,0.6111111111111112,0.7272727272727273,2653.4921739130436,-0.8576669173349982,-0.6085243620677754,0.7925766466748675,-0.20685464711481874
武汉,2026-05,33373.2,-0.6036176071838835,22,0.7272727272727273,0.4375,2383.7999999999997,0.33244672301452616,0.28829966506634047,-0.8419649062872845,-0.17756394047223603
武汉,2026-06,41827.04,0.2257898376580183,24,0.6666666666666666,0.8125,2323.7244444444445,0.3853644517049402,-0.38536445170494094,2.7416610722038843,-0.11304579022527558
武汉,2026-07,40221.81,-0.039133634521498095,24,0.75,0.7222222222222222,2681.4539999999997,0.0,3.009764799425398,-3.009764799425397,3.658947706321413
武汉,2026-08,61905.99,0.43120755817271395,19,0.6842105263157895,0.7692307692307693,3095.2995,-0.5417689155808685,-0.21290802425209487,0.14623615651439945,0.33284547777672996
武汉,2026-09,53067.95,-0.15404377612411935,16,0.9375,0.8666666666666667,2412.1795454545454,-1.1155936400065418,2.0445558301139255,0.7742177180253119,-1.6187213933754152
武汉,2026-10,44746.37,-0.1705628437546043,17,0.7647058823529411,0.7692307692307693,2355.072105263158,0.35543862005290044,-1.1944305158878352,-0.6992344768735613,-0.14047238563400014
武汉,2026-11,48138.61,0.0730742337086614,25,0.76,0.5789473684210527,2674.367222222222,5.277680808115985,-0.08447381236581088,-3.888914429586355,1.7398944679438662
武汉,2026-12,24740.18,-0.6656559152160924,21,0.7619047619047619,0.6875,1546.26125,-0.2619271956565985,0.0037603965666043767,0.25816679908999435,-0.8230571786954709
深圳,2025-02,40815.47,-0.1955820656229008,23,0.6956521739130435,0.5,2400.91,-1.1851884952695924,-0.6703266949068011,-0.21760489277608144,0.3182656010966608
深圳,2025-03,50583.23,0.2145589222245352,29,0.9310344827586207,0.7777777777777778,2810.1794444444445,1.0803634342213224,1.3583519468010081,2.059260680926905,0.7336003870296651
